StockCode,Quantity,UnitPrice,CustomerID
22432,12,1.95,16553.0
22632,2,2.1,16960.0
21592,24,0.39,15097.0
23240,6,4.15,15159.0
21745,4,3.75,13078.0
22457,6,2.95,14312.0
23345,12,1.25,15228.0
22503,3,29.95,12757.0
22760,1,12.75,14502.0
22557,1,1.65,17841.0
23328,5,3.75,16416.0
85014B,6,5.95,13097.0
23311,6,2.55,13305.0
21988,2,0.85,17073.0
22568,4,3.75,18150.0
21429,4,1.65,15719.0
82581,12,0.55,16216.0
20725,10,1.65,12921.0
22695,6,1.45,17841.0
22712,12,0.42,17160.0
22908,60,0.85,12683.0
22168,2,8.5,17613.0
22776,2,9.95,14911.0
22971,1,2.55,17365.0
23154,12,2.08,15856.0
22699,2,2.95,15898.0
22413,2,2.95,15356.0
85049G,1,1.25,14030.0
23163,8,2.49,16317.0
21932,10,1.65,17613.0
23194,1,2.25,16697.0
23298,3,4.95,17107.0
85015,24,0.65,15205.0
22088,1,2.95,17841.0
84879,2,1.69,14723.0
22355,30,0.85,13162.0
21164,1,2.95,17059.0
22575,4,1.95,14505.0
22812,5,4.13,14096.0
22983,12,0.42,12748.0
23237,2,4.15,14056.0
17012D,3,0.85,15054.0
23298,6,4.95,17050.0
23299,100,3.39,14156.0
22086,12,2.95,14851.0
21914,5,2.46,14096.0
22867,12,2.1,12712.0
23307,3,0.55,14535.0
23571,12,1.65,12626.0
17107D,12,2.55,18055.0
22592,4,3.75,16173.0
22780,3,4.25,13527.0
23317,2,9.95,18229.0
22412,2,2.1,16880.0
21621,2,8.5,18221.0
23284,1,7.95,13263.0
82484,12,6.75,17511.0
84978,6,1.25,14546.0
21935,1,1.65,17841.0
84997D,4,4.15,18272.0
22379,3,2.1,17811.0
22375,1,4.25,15756.0
20676,8,1.25,12541.0
22470,10,2.95,16407.0
22728,4,3.75,15601.0
21930,5,2.08,17811.0
22360,1,2.95,14606.0
22489,24,0.42,15150.0
22722,1,3.95,13838.0
22670,2,1.25,17107.0
23102,12,0.83,13571.0
23320,12,2.89,12739.0
22846,2,16.95,14239.0
23308,24,0.55,12598.0
22974,48,1.45,14646.0
84997B,4,4.15,15145.0
23280,12,0.83,14911.0
22141,1,2.1,14446.0
23209,4,1.65,14159.0
22591,6,3.25,17419.0
22745,1,2.1,17967.0
82494L,12,2.95,15636.0
48187,10,6.75,16525.0
21015,24,0.29,13988.0
22766,-1,2.95,13458.0
23184,1,4.95,13798.0
22398,12,0.39,13949.0
21260,6,3.25,18248.0
22563,1,1.25,17181.0
22079,10,1.65,16455.0
22080,10,1.65,17659.0
23165,1,1.65,17841.0
21981,1,0.39,17841.0
84380,1,1.45,15719.0
21901,48,0.65,15407.0
84997B,1,4.15,18122.0
22726,1,3.75,14646.0
22511,1,3.75,12748.0
23505,2,1.25,13030.0
22587,36,0.85,16126.0
78124,2,1.25,16921.0
21218,6,3.75,16670.0
22382,2,1.65,16360.0
84709B,2,5.95,17848.0
21469,6,3.75,13437.0
23109,6,2.89,17411.0
21754,1,6.25,16241.0
21915,12,1.25,16931.0
21495,25,0.42,13294.0
22088,6,2.95,13069.0
22804,6,2.95,15932.0
22952,24,0.55,14426.0
22578,48,0.29,18180.0
21336,1,2.95,17841.0
21714,5,1.25,14606.0
20961,3,1.25,17377.0
85036A,1,4.25,15584.0
85049E,6,1.25,17218.0
85099F,1,2.08,16049.0
23202,3,2.08,12867.0
22699,6,2.95,12952.0
22995,10,0.42,15555.0
22999,2,0.42,13263.0
21673,12,1.45,17725.0
22507,2,4.95,13451.0
85227,1,0.85,16686.0
85099F,10,1.95,16945.0
22398,24,0.39,13429.0
21982,24,0.29,13081.0
22171,83,5.88,18102.0
23215,2,2.08,14664.0
21791,1,1.25,15436.0
22831,6,2.95,15152.0
23438,24,1.25,12955.0
82582,12,2.1,17512.0
23176,8,2.25,12682.0
23311,5,2.55,16360.0
23269,1,1.45,16905.0
85123A,6,2.95,16714.0
22945,12,0.85,15932.0
23298,3,4.95,16782.0
22335,2,0.65,18069.0
23176,8,2.25,12609.0
20726,1,1.65,15311.0
23508,2,0.42,16728.0
16156S,100,0.34,15061.0
21934,10,1.65,17416.0
22679,-10,1.25,15073.0
21121,24,1.25,17511.0
48187,1,7.95,16241.0
22196,2,0.85,14081.0
84947,48,1.25,16226.0
21669,12,1.25,15601.0
22491,576,0.72,12798.0
22531,48,0.42,17970.0
22619,1,3.75,14419.0
23569,4,4.95,14911.0
22835,8,4.95,14868.0
22094,36,0.39,14418.0
21714,6,1.25,13642.0
23172,3,1.65,13735.0
84991,48,0.55,13952.0
22998,1,0.42,14583.0
POST,1,4.95,15971.0
35924,6,2.1,13952.0
90018A,2,4.25,14073.0
22470,6,2.95,14221.0
23294,16,0.83,15261.0
22355,10,0.85,17416.0
21485,3,4.95,12709.0
22624,2,8.5,15821.0
22616,2,0.39,18283.0
84992,3,0.55,16713.0
23263,12,1.25,14639.0
22566,12,0.85,13632.0
21175,24,2.55,18173.0
85159B,-2,4.4,15596.0
23298,4,4.95,15907.0
20981,12,0.85,16140.0
20675,1,1.25,14587.0
21231,32,1.25,17947.0
23311,6,2.55,15275.0
22029,12,0.42,15582.0
81950B,4,0.29,16755.0
22540,1,0.42,14606.0
84755,16,0.65,13717.0
23136,12,3.29,14298.0
22766,8,2.95,15513.0
23240,6,4.15,17107.0
22607,2,9.95,17799.0
46000M,1,1.55,17841.0
22325,3,4.95,12477.0
21520,24,0.42,18055.0
23288,8,0.85,13971.0
22554,3,1.65,15555.0
22671,24,1.65,17491.0
82482,4,2.55,14530.0
22727,6,3.75,14335.0
23199,1,2.08,12748.0
21977,24,0.55,14005.0
22766,48,2.55,17511.0
23188,1,1.65,12748.0
22744,-6,2.95,13588.0
82552,1,1.45,17059.0
21891,12,1.45,14125.0
22499,48,4.95,14828.0
22630,3,1.95,16764.0
47566,4,4.95,15615.0
84820,-4,5.95,17724.0
21314,32,2.1,13871.0
22171,2,8.5,17749.0
22944,72,0.39,15153.0
22075,4,1.65,16710.0
48187,2,8.25,15344.0
21163,4,1.45,14277.0
84946,72,1.06,14642.0
22381,50,1.85,13694.0
22521,15,0.85,17811.0
21244,8,1.69,12720.0
22537,24,0.42,16488.0
21524,1,8.25,15901.0
20724,100,0.72,13246.0
22747,6,2.1,13388.0
22456,9,4.95,15360.0
22918,1,0.65,16121.0
22910,6,2.95,16295.0
85173,6,2.55,12494.0
21563,10,2.95,17642.0
22632,1,2.1,13614.0
22623,3,5.95,15498.0
48173C,1,8.25,13610.0
23169,6,4.15,13563.0
35810A,6,0.83,17315.0
22588,6,2.55,12854.0
23213,12,1.25,15238.0
21284,-24,0.42,13148.0
22141,6,2.1,13974.0
22549,2,1.45,13566.0
23368,24,0.65,13596.0
20974,24,0.65,15615.0
22745,6,2.1,12540.0
22492,72,0.65,12758.0
22247,1,0.85,14656.0
22485,2,12.75,16984.0
23031,18,1.65,17841.0
20676,1,2.46,14096.0
22867,48,2.1,17677.0
22470,2,2.95,16241.0
22367,2,1.95,14056.0
22384,20,1.65,16523.0
23571,12,1.65,13104.0
22133,12,0.85,13081.0
22203,1,3.75,13548.0
21877,828,1.06,17949.0
22775,4,1.25,17841.0
23205,2,0.85,17920.0
23168,1,1.25,15547.0
22469,3,1.65,15164.0
21981,24,0.29,16275.0
23245,2,4.95,14730.0
20725,10,1.65,15301.0
21137,3,3.75,14577.0
16161P,25,0.42,18225.0
21429,8,1.95,17651.0
23349,24,1.25,16423.0
23161,36,1.25,14819.0
21452,-4,2.95,13109.0
79321,4,5.75,15605.0
21981,24,0.29,16589.0
22970,6,2.55,15123.0
23315,2,9.95,12885.0
22029,12,0.42,17629.0
22627,1,8.5,17813.0
85114B,6,1.65,15051.0
23169,2,4.15,13263.0
48184,2,7.95,14532.0
21735,24,10.95,14088.0
22626,2,8.5,14646.0
22514,2,2.1,15976.0
48138,1,7.95,13168.0
21770,1,4.95,12748.0
20726,20,1.65,12656.0
22385,10,2.08,15039.0
84375,12,2.1,17735.0
22191,2,8.5,16152.0
20669,15,1.25,15485.0
51014L,24,0.39,13158.0
21479,4,4.25,16929.0
37495,-4,3.75,14243.0
22118,1,1.25,13521.0
21804,4,3.75,16775.0
22771,12,1.25,16011.0
22197,24,0.85,16592.0
21931,10,2.08,12553.0
22971,6,2.55,14056.0
23118,16,6.65,14646.0
22385,2,1.95,17954.0
22910,6,2.95,14198.0
22924,12,0.85,13900.0
23439,3,2.1,14562.0
82582,12,2.1,14796.0
22956,1,2.1,12841.0
22818,24,0.42,12415.0
20725,10,1.65,15365.0
22193,1,8.5,17027.0
22910,3,2.95,13571.0
21232,12,1.25,12766.0
84692,100,0.36,14298.0
22138,3,4.95,15948.0
22456,-6,4.95,12567.0
23075,4,4.15,17725.0
22188,4,3.95,14825.0
21318,6,1.65,14766.0
22383,10,1.65,13771.0
84673B,2,0.65,17220.0
84347,3,2.55,14684.0
22578,10,0.29,14502.0
23542,2,8.25,13090.0
POST,1,18.0,12601.0
22726,4,3.75,14778.0
22713,12,0.42,17865.0
21216,2,4.95,14527.0
23425,4,0.79,13680.0
22957,2,2.95,16407.0
84974,4,9.95,16950.0
21932,2,1.65,14583.0
15036,12,0.75,12515.0
23298,3,4.95,12352.0
20711,1,1.95,15894.0
22077,12,1.65,12472.0
22928,3,5.95,13174.0
22910,6,2.95,13599.0
22188,4,3.95,16558.0
22189,-1,3.95,17451.0
21179,4,1.25,13668.0
23173,2,9.95,15527.0
22185,36,1.45,17002.0
22934,2,2.95,17602.0
23084,18,2.08,12748.0
22927,2,5.95,13418.0
22670,12,1.25,16317.0
82581,1,0.55,17841.0
21625,4,6.95,15034.0
22383,10,1.65,12682.0
21718,2,1.25,17841.0
21506,24,0.42,15903.0
22136,2,1.65,16813.0
22491,1,0.85,15351.0
22450,4,3.35,16726.0
22178,12,1.25,14546.0
21459,1,1.95,14606.0
21749,6,2.1,13476.0
16048,24,0.12,12700.0
21523,48,8.0,17450.0
23505,3,1.25,16713.0
23208,50,1.65,15311.0
22644,4,1.45,16271.0
22735,10,1.65,17509.0
84673B,3,0.65,14985.0
21977,2,0.55,16549.0
22861,6,1.65,16045.0
21497,25,0.42,13198.0
21080,12,0.85,15513.0
85123A,3,2.95,16533.0
22169,2,8.5,14732.0
22666,3,2.95,15533.0
21670,4,1.25,15579.0
23227,6,1.25,14432.0
84836,2,1.25,18122.0
22752,6,8.5,13448.0
21430,1,3.75,16360.0
22710,25,0.42,16713.0
21731,12,1.65,13449.0
84879,8,1.69,14498.0
23306,4,1.45,12841.0
21914,1,1.25,17898.0
21931,1,2.08,18118.0
21756,1,6.25,12748.0
22804,6,2.55,14298.0
22729,2,3.75,15808.0
22374,12,3.95,15159.0
22600,24,0.85,18287.0
23371,16,1.25,16616.0
22629,1,1.95,12748.0
23437,24,1.25,12766.0
22601,17,0.85,14667.0
20675,1,1.25,14587.0
22292,24,1.45,15046.0
23199,10,2.08,12724.0
22555,12,1.65,14125.0
22774,8,1.25,16928.0
22841,12,6.95,12415.0
20983,12,0.85,12772.0
21067,1,1.25,17337.0
23298,3,4.95,14825.0
23274,3,1.65,17346.0
21810,5,2.46,14096.0
21670,1,1.45,13212.0
22378,10,2.1,12642.0
20727,50,1.65,14680.0
22662,1,1.65,12748.0
21830,48,0.42,16880.0
22725,4,3.75,17716.0
22751,6,3.75,16611.0
79321,24,4.95,14680.0
23208,2,1.65,15747.0
82600,1,2.1,14805.0
47590A,6,5.45,15192.0
22515,4,2.1,13471.0
23156,1,2.08,17371.0
22722,2,3.95,16033.0
22416,1,1.45,15888.0
23322,6,2.95,17434.0
85099B,10,1.95,14127.0
22985,25,0.42,14715.0
22037,12,0.42,14049.0
22380,20,0.79,13069.0
82494L,6,2.95,14198.0
22841,1,7.95,18114.0
23238,6,4.15,16145.0
23437,12,1.25,13871.0
22139,1,4.95,14456.0
20727,3,1.65,14428.0
85130D,24,0.79,14346.0
22898,8,1.95,12552.0
23355,1,4.95,14702.0
21618,2,3.75,15700.0
82582,1,2.1,13259.0
22584,6,2.55,15358.0
21328,1,3.29,14096.0
21390,24,1.25,15046.0
22501,1,9.95,14719.0
23349,12,1.25,12683.0
21175,12,2.55,13884.0
21931,10,2.08,16779.0
20728,10,1.65,15089.0
23240,6,4.15,15601.0
21122,1,1.25,17779.0
23174,10,4.15,13572.0
22453,6,2.95,13611.0
90125A,48,0.85,14298.0
21137,2,3.75,13301.0
23581,3,2.08,18122.0
22178,36,1.25,13089.0
23029,2,1.65,17250.0
22196,6,0.85,15861.0
71477,2,3.25,16005.0
21213,48,0.55,14776.0
84380,3,1.45,18016.0
22768,2,9.95,15623.0
23345,3,1.25,17757.0
48187,2,7.95,14911.0
22169,8,7.65,15071.0
22956,1,2.1,17841.0
85034C,1,1.25,18041.0
23369,1,1.25,16442.0
82494L,6,2.95,13050.0
22360,-1,2.95,15110.0
22659,1,1.95,16686.0
21086,4,0.65,16392.0
85098B,-1,3.75,14800.0
21935,4,1.65,17841.0
22178,18,1.25,16814.0
22352,60,2.1,14646.0
21116,3,4.95,16076.0
21181,3,2.1,15547.0
22862,1,4.25,16033.0
21485,2,4.95,16804.0
21876,1,1.65,14649.0
22941,24,7.65,13089.0
21244,12,1.69,15376.0
22796,2,9.95,17165.0
21892,1,1.25,16018.0
22964,1,2.1,16033.0
22553,1,1.65,14446.0
22467,36,2.1,14646.0
16045,100,0.04,14282.0
85169D,1,1.25,16931.0
84030E,1,4.25,13573.0
21470,1,3.75,15311.0
22747,6,2.1,17015.0
21171,1,1.45,16904.0
85206A,2,1.65,17611.0
22760,12,12.75,17389.0
23242,6,2.08,15727.0
84997B,2,4.15,17288.0
22667,12,2.95,12766.0
23294,2,0.83,17289.0
23455,6,2.89,17213.0
23245,16,4.15,13082.0
22807,1,2.95,18069.0
23215,12,2.08,12935.0
23053,1,8.25,14769.0
20723,10,0.85,13320.0
84970S,50,0.85,15939.0
22818,60,0.42,12748.0
23510,3,0.42,13772.0
22961,12,1.45,13269.0
22746,6,2.1,17364.0
23201,10,2.08,15152.0
22741,48,0.85,14649.0
85049G,3,1.25,17841.0
85152,1,2.1,16033.0
23254,1,4.15,13568.0
22384,3,1.65,18069.0
21931,3,2.08,15005.0
22923,6,0.85,14234.0
21791,12,1.25,14116.0
22295,12,1.65,17975.0
23054,2,8.25,13418.0
23344,4,2.08,13137.0
23301,12,1.65,16875.0
23173,1,9.95,14085.0
17084P,25,0.21,15974.0
21977,2,0.55,14502.0
23081,2,8.25,18210.0
84971S,2,0.85,17841.0
85123A,32,2.55,17716.0
20886,2,1.95,15356.0
22337,24,0.65,15159.0
23570,4,1.25,12748.0
21224,10,1.25,14911.0
23342,2,8.5,15502.0
23206,2,1.65,14456.0
22667,6,2.95,14156.0
90030A,6,1.0,14911.0
84991,6,0.55,13269.0
23344,10,2.08,16931.0
23230,25,0.42,15521.0
23245,1,4.95,12748.0
M,-1,1.65,12709.0
21704,5,1.63,14096.0
21890,6,3.25,15676.0
21428,4,4.25,16150.0
22722,2,3.95,14796.0
23581,10,2.08,16401.0
22427,6,5.95,13629.0
22788,4,9.95,12476.0
84978,12,1.25,18248.0
22907,3,0.85,14505.0
22192,2,8.5,12523.0
51014A,12,0.39,17385.0
23293,8,0.83,12693.0
22180,1,9.95,17970.0
23263,1,1.25,15021.0
22029,12,0.42,13159.0
84032A,2,2.95,14713.0
22741,48,0.85,15513.0
23321,1,1.65,17841.0
20979,1,1.25,14419.0
84970L,12,1.25,17043.0
22356,1,0.85,17841.0
22348,12,0.85,14961.0
51014A,14,0.83,14096.0
79144B,2,0.42,13959.0
72818,36,0.39,13126.0
22469,12,1.65,16244.0
20956,12,1.25,16440.0
22950,12,1.45,15764.0
82583,12,2.1,14210.0
21559,6,2.55,12472.0
23200,1,2.08,16343.0
22667,1,2.95,14573.0
23296,16,1.25,13883.0
82567,3,2.1,15707.0
22084,160,2.55,16698.0
84991,24,0.55,13081.0
21527,1,7.95,14099.0
22356,10,0.85,13126.0
22174,11,1.65,17841.0
22695,24,0.59,12985.0
22147,2,1.45,18118.0
22625,1,8.5,13030.0
22916,12,0.65,13044.0
21993,12,1.25,16133.0
47310M,20,1.25,14688.0
22962,1,0.85,14499.0
22755,6,0.85,14077.0
22227,1,0.65,17841.0
21933,3,1.65,13263.0
22219,2,0.85,17613.0
22920,12,0.65,18198.0
23004,-6,0.42,16394.0
85194L,9,0.85,16395.0
22470,12,2.95,13632.0
23553,1,12.5,14629.0
85049E,4,1.25,16208.0
22382,10,1.65,14291.0
22867,36,2.1,17675.0
21975,6,0.55,13869.0
22748,1,2.1,13110.0
21481,6,2.95,17694.0
23535,36,3.88,18102.0
22969,-2,1.45,13047.0
22326,6,2.95,13815.0
22487,2,9.95,15445.0
84997D,4,4.15,15243.0
16237,60,0.21,16767.0
20718,10,1.25,17730.0
22433,1,1.95,16904.0
21390,48,1.25,13408.0
22110,12,2.55,14911.0
23581,5,2.08,16200.0
22734,3,2.89,13558.0
22998,24,0.42,14688.0
85099B,2,2.08,14056.0
21462,2,6.75,13062.0
23681,10,1.65,16401.0
23403,1,3.75,13212.0
23307,24,0.55,13266.0
23438,12,1.25,17139.0
85123A,2,2.95,13571.0
21143,-1,1.95,14546.0
21889,4,1.25,17618.0
22664,1,2.1,16764.0
22086,6,2.95,15298.0
22919,1,0.65,15038.0
85123A,5,2.95,16517.0
21888,1,3.75,18043.0
23504,1,1.25,17914.0
21288,3,2.95,17338.0
20985,2,1.25,12757.0
22570,4,3.75,13078.0
22398,1,0.39,15054.0
23263,12,1.25,16560.0
22361,1,2.95,16121.0
21210,12,1.45,14911.0
21242,96,1.45,15838.0
22059,3,1.49,13668.0
23323,2,2.1,13379.0
20685,1,7.95,15493.0
23127,4,4.95,17738.0
23207,10,1.65,16523.0
21216,-4,4.95,13314.0
22847,1,16.95,14591.0
85099B,10,2.08,16173.0
22456,3,4.95,17315.0
21794,5,3.95,13969.0
23333,4,1.25,17625.0
23020,-1,12.5,12523.0
22997,24,0.42,16096.0
23144,24,0.83,14936.0
82482,12,2.55,13871.0
22207,1,8.29,14096.0
82583,12,2.1,17675.0
22725,4,3.75,15730.0
22429,4,4.25,12388.0
21890,2,2.95,17961.0
22386,1,2.08,16764.0
22680,1,1.25,14527.0
22361,6,2.95,17419.0
23209,1,1.65,15058.0
21642,2,0.85,17198.0
21733,1,2.95,16370.0
23355,2,4.95,16710.0
21191,30,2.1,14737.0
48185,2,8.25,17162.0
23367,1,0.65,14598.0
23157,1,2.08,15858.0
23100,12,1.25,16364.0
23284,1,7.95,15998.0
22998,480,0.36,18079.0
22633,2,2.1,15272.0
23284,2,7.95,14352.0
22857,12,0.85,15146.0
22116,-12,0.85,17722.0
23004,24,0.42,12423.0
23082,12,3.75,13199.0
21735,2,12.75,15974.0
23189,6,2.89,16019.0
22984,36,0.42,13756.0
84559B,3,0.85,15862.0
23298,3,4.95,12957.0
20712,4,2.08,15044.0
21755,6,5.95,13089.0
23078,24,1.25,12668.0
23113,-1,4.95,14842.0
23192,1,1.65,16938.0
85150,4,2.55,14395.0
47590B,10,5.45,17061.0
22077,1,1.65,18041.0
23458,1,14.95,14569.0
35598B,24,0.65,17135.0
22568,1,3.75,17220.0
84946,12,1.25,17932.0
22663,10,2.08,17651.0
23053,2,8.25,14191.0
22979,1,1.45,14499.0
84596F,32,0.42,15159.0
23207,1,1.65,12748.0
22327,1,2.95,14159.0
16014,20,0.42,12815.0
23681,10,1.65,13534.0
22077,12,1.95,17509.0
22457,6,2.95,12839.0
84748,4,3.75,15696.0
22898,2,1.95,14527.0
21213,1,0.55,17542.0
21208,48,0.39,16493.0
21928,10,2.08,15640.0
84375,2,2.1,14684.0
22274,6,2.95,17416.0
23660,12,1.65,12620.0
82482,2,2.95,15752.0
22652,10,1.65,17160.0
21533,3,4.95,14400.0
20840,2,0.85,12748.0
84050,12,1.65,13453.0
21094,12,0.85,15810.0
82482,6,2.95,13668.0
22554,2,1.65,16360.0
22697,6,2.95,17047.0
71477,12,3.95,12955.0
22798,-1,2.95,14952.0
23207,20,1.65,14156.0
21705,6,1.65,15068.0
47591D,2,1.95,17611.0
84029G,1,4.25,13137.0
22834,5,2.1,16931.0
84879,16,1.69,15804.0
22623,3,5.95,14911.0
22041,1,2.55,17841.0
23292,1,1.25,12748.0
22492,108,0.65,18095.0
21039,2,2.55,17811.0
22113,4,4.25,14360.0
22061,2,9.95,13004.0
20711,1,2.08,15719.0
23201,10,2.08,15078.0
22149,1,2.1,17673.0
23130,6,4.15,16549.0
21035,12,3.25,12670.0
22112,3,4.95,14422.0
21955,1,7.95,14606.0
22457,6,2.95,14307.0
85211,2,0.79,14716.0
22110,1,2.55,14702.0
22181,12,0.85,14893.0
20723,10,0.85,15076.0
22567,1,1.45,17764.0
23286,8,0.85,14013.0
16238,28,0.21,13971.0
47310M,3,1.25,13334.0
21889,2,1.25,16110.0
20725,100,1.45,15311.0
21791,2,1.25,15005.0
22572,6,0.85,12757.0
85099F,10,2.08,12921.0
22748,2,2.1,16360.0
22389,6,2.55,12748.0
21749,6,2.1,13735.0
22957,12,2.95,14239.0
22952,24,0.55,16341.0
21064,1,5.95,17920.0
84879,8,1.69,13468.0
22142,1,1.45,17800.0
22908,1,0.85,17341.0
79321,12,4.95,13458.0
22631,12,1.95,17444.0
22701,2,2.95,14701.0
21815,2,1.45,17609.0
84992,48,0.55,16954.0
23028,6,1.65,16626.0
85099F,5,2.08,15311.0
22156,1,0.85,17962.0
22668,5,2.95,16027.0
84991,24,0.55,16279.0
23313,10,4.95,14049.0
72799C,12,0.79,15621.0
23243,12,4.95,15023.0
22988,60,1.25,12901.0
21891,3,1.45,13975.0
22630,256,1.65,12415.0
84692,6,0.42,16712.0
20963,2,2.46,14096.0
85123A,2,2.95,17793.0
22554,2,1.65,15752.0
21731,1,3.29,14096.0
21977,24,0.55,13015.0
22139,6,4.95,14291.0
22303,36,2.55,15290.0
47566,15,4.95,13772.0
85099B,100,1.65,17511.0
22427,1,5.95,13137.0
20727,100,1.45,15311.0
23175,6,3.25,12957.0
20728,10,1.65,14667.0
82483,-1,6.95,14211.0
23581,10,2.08,17069.0
23660,2,1.65,14056.0
21531,6,2.55,13523.0
22703,7,2.1,17092.0
22622,12,9.95,13390.0
21181,12,2.1,14565.0
22867,1,2.1,16326.0
23177,16,2.25,16767.0
22384,3,1.65,15023.0
22086,1,2.95,12890.0
22904,6,2.95,12681.0
22197,36,0.85,16618.0
85123A,4,2.95,15005.0
23093,1,2.49,15907.0
22178,12,1.25,16484.0
22734,12,2.89,12530.0
22997,24,0.42,17652.0
22089,6,2.95,14422.0
22553,1,1.65,15572.0
22966,2,2.46,14096.0
23080,2,8.25,18221.0
23406,1,6.25,17841.0
22968,2,9.95,17954.0
72369A,12,1.25,17836.0
23014,8,3.95,15981.0
22801,1,3.75,15452.0
21813,1,4.95,12933.0
84637,3,5.95,17828.0
90200B,6,4.25,14649.0
22579,24,0.29,18130.0
22582,6,2.55,18165.0
21069,2,1.25,13263.0
21507,12,0.42,13449.0
22315,12,1.25,14497.0
21644,12,1.25,13280.0
48138,2,7.95,15867.0
23192,1,1.65,17181.0
82483,2,6.95,14462.0
22294,24,1.25,13081.0
85099C,10,2.08,17706.0
20674,2,1.25,12970.0
23352,2,1.25,15553.0
22276,2,2.55,14546.0
21733,1,2.95,16764.0
23168,12,1.25,15382.0
20974,3,0.65,13066.0
22553,6,1.65,17589.0
21661,1,5.95,14606.0
84997C,4,4.15,17675.0
23322,6,2.95,15624.0
22382,2,1.65,17179.0
84991,1,0.55,16200.0
22726,1,3.75,15514.0
23263,2,1.25,17590.0
23006,5,0.42,15555.0
84509A,1,3.75,15750.0
21242,10,1.69,13069.0
22153,48,0.42,17728.0
48194,2,7.95,16919.0
82483,2,6.95,17230.0
22208,1,1.65,14541.0
21770,1,4.95,16014.0
22938,48,1.65,18139.0
22386,100,1.79,13225.0
22489,4,0.42,14093.0
22411,1,2.08,16788.0
22064,2,1.65,17585.0
22563,1,1.25,12391.0
84050,72,1.25,16779.0
23120,2,0.42,12577.0
22626,2,8.5,13742.0
22417,24,0.55,12347.0
23199,2,2.08,13772.0
22273,12,2.95,17663.0
22816,12,0.42,13923.0
23275,12,1.25,15867.0
22423,16,10.95,14626.0
23033,1,1.45,16928.0
21931,1,2.08,14382.0
23192,2,1.65,14800.0
23308,3,0.55,13137.0
22561,4,1.65,13772.0
22778,-7,3.39,15311.0
23200,20,2.08,17491.0
21159,240,0.39,13694.0
23202,10,2.08,15117.0
82486,2,8.95,15044.0
22835,1,4.95,17841.0
20676,8,1.25,16409.0
21340,2,12.75,13989.0
22356,40,0.72,14298.0
23241,6,2.08,13999.0
23108,4,6.25,14911.0
21875,12,1.25,12536.0
22296,12,1.65,13888.0
82484,108,4.77,18102.0
22466,6,1.95,17019.0
85152,12,2.1,17706.0
22432,6,1.95,14776.0
23437,12,1.25,14135.0
21563,24,0.79,15159.0
22112,3,4.95,14527.0
84946,12,1.25,12856.0
22654,1,5.95,17576.0
20978,2,1.25,14606.0
22112,2,4.95,14415.0
21668,12,1.45,12597.0
23206,1,1.65,17841.0
22382,1,1.65,15518.0
85053,6,2.1,12717.0
22379,2,2.1,15861.0
22708,25,0.42,14081.0
46000S,4,1.45,15450.0
22383,2,1.65,16710.0
23170,12,1.65,14911.0
22063,2,2.95,17582.0
90184B,1,8.95,13548.0
21066,6,1.25,17690.0
22500,4,4.95,18071.0
15056BL,3,5.95,13494.0
23108,2,6.25,15498.0
22680,1,2.46,14096.0
23318,6,2.49,17624.0
23130,8,4.15,14397.0
21523,10,7.08,14051.0
84692,25,0.42,13466.0
23214,12,2.08,12432.0
47566,12,4.95,15189.0
22254,2,1.25,17841.0
22429,1,4.25,17472.0
22637,4,2.55,12700.0
21891,1,1.25,14606.0
22993,9,1.25,18118.0
82600,12,2.1,12949.0
23367,16,0.65,13901.0
72351B,-1,2.1,15005.0
22291,2,1.45,15834.0
21914,12,1.25,14156.0
21733,12,2.95,17469.0
85177,2,0.85,15060.0
22627,4,8.5,12449.0
23196,12,1.45,14327.0
22385,10,2.08,13590.0
71053,6,3.75,13258.0
20967,16,3.75,15358.0
23192,12,1.65,15358.0
84077,48,0.29,13198.0
21928,5,1.95,12748.0
22906,60,1.45,17511.0
22757,72,1.25,17404.0
22498,1,5.95,13110.0
22570,4,3.75,12474.0
22144,6,2.1,12766.0
21833,4,1.69,15571.0
23273,12,1.65,14164.0
21918,1,0.42,17571.0
22629,12,1.95,13816.0
22423,1,12.75,15033.0
23395,1,3.75,15009.0
22295,12,1.65,14825.0
22603,6,0.85,17027.0
23169,2,4.15,14156.0
21166,2,2.08,14562.0
22699,48,2.55,13324.0
22956,2,4.13,14096.0
84987,12,1.45,17164.0
84947,12,1.06,14298.0
22112,3,4.95,16670.0
23207,20,1.65,17682.0
22642,6,2.55,14149.0
21175,5,2.55,18283.0
79321,-72,4.25,13680.0
22613,12,0.85,17629.0
85159B,2,1.95,13263.0
22726,16,3.75,14062.0
22673,1,1.25,17841.0
22585,12,1.25,17685.0
84944,24,1.65,14911.0
21931,1,2.08,17841.0
20974,48,0.65,15113.0
21930,10,2.08,14329.0
22466,1,1.95,16515.0
22663,20,2.08,14667.0
21326,24,0.65,15159.0
22222,1,4.95,17180.0
22758,12,1.25,13083.0
22383,2,1.65,18014.0
85116,6,2.1,15974.0
22699,2,2.95,15044.0
35961,3,0.85,16376.0
22493,12,1.65,17001.0
23254,4,4.15,18055.0
21746,96,1.06,16672.0
22111,12,4.95,13148.0
20996,3,0.19,14502.0
23348,-2,2.08,14688.0
22111,6,4.95,16303.0
22083,6,2.95,17365.0
23284,4,8.25,13882.0
23396,4,3.75,17340.0
23244,6,1.95,13319.0
85062,6,1.65,15708.0
